run_dir,Platform,Device,Algorithm,Threads,Backend,Banks,Channels,arm_freq,gpu_freq,dmc_freq_max,policy4_freq_min,cpu_freq,policy6_freq,core_freq_min,over_voltage_min,cpu_freq_max,governor,policy0_freq_min,policy0_freq,policy0_freq_max,Device,v3d_freq_min,policy6_freq_max,dmc_freq_min,Config_Name,v3d_freq,policy4_freq,Config_ID,cpu_freq_min,TestName,arm_freq_min,cpu_governor,policy4_freq_max,core_freq,over_voltage,dmc_freq,Governor,dmc_governor,gpu_freq_max,policy6_freq_min,cores_online,gpu_freq_min,emc_max_freq,gpu_governor,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2200_core_freq_min500_v3d_freq_min500\run3,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1240.91498,24818.351375,,,3.9233333333333333,6.784
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2200_core_freq_min500_v3d_freq_min500\run4,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1261.79099,25235.8628,,,3.865,6.793548387096774
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2200_core_freq_min500_v3d_freq_min500\run5,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1244.042246,24880.88817,,,3.9233333333333333,6.78
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2200_core_freq_min500_v3d_freq_min500\run6,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1254.784041,25095.7343,,,3.9099999999999997,6.82
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2200_core_freq_min500_v3d_freq_min500\run7,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1249.22577,24984.561856,,,3.9099999999999997,6.808
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2200_core_freq_min500_v3d_freq_min500\run8,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1266.694632,25333.945151,,,3.9316666666666666,6.78
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2200_core_freq_min500_v3d_freq_min500\run9,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1253.214201,25064.321541,,,3.888333333333333,6.776
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2300_core_freq_min500_v3d_freq_min500\run1,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2300,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1189.812354,23796.295763,,,4.028333333333333,7.092
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2300_core_freq_min500_v3d_freq_min500\run2,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2300,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1240.656571,24813.173189,,,4.041666666666667,7.104
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2300_core_freq_min500_v3d_freq_min500\run3,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2300,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1213.577295,24271.602449,,,3.981666666666667,7.2
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2300_core_freq_min500_v3d_freq_min500\run4,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2300,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1239.84441,24796.929449,,,3.9216666666666664,6.916
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2300_core_freq_min500_v3d_freq_min500\run5,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2300,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1238.738392,24774.815652,,,3.9366666666666665,7.02
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2300_core_freq_min500_v3d_freq_min500\run6,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2300,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1210.137382,24202.797134,,,3.9066666666666667,7.024
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2300_core_freq_min500_v3d_freq_min500\run7,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2300,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1202.330397,24046.658505,,,3.95,7.084
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2300_core_freq_min500_v3d_freq_min500\run8,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2300,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1236.338335,24726.818948,,,3.975,7.047999999999999
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2300_core_freq_min500_v3d_freq_min500\run9,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2300,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1233.828187,24676.613004,,,4.0,7.071999999999999
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2400_core_freq_min500_v3d_freq_min500\run1,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2400,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1207.888435,24157.822597,,,4.041666666666667,7.348
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2400_core_freq_min500_v3d_freq_min500\run2,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2400,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1216.288803,24325.818689,,,4.0633333333333335,7.32
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2400_core_freq_min500_v3d_freq_min500\run3,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2400,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1167.609592,23352.243967,,,4.126666666666667,7.46
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2400_core_freq_min500_v3d_freq_min500\run4,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2400,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1187.442126,23748.886393,,,4.156666666666667,7.3839999999999995
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2400_core_freq_min500_v3d_freq_min500\run5,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2400,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1197.987579,23959.800282,,,4.1033333333333335,7.327999999999999
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2400_core_freq_min500_v3d_freq_min500\run6,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2400,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1214.946004,24298.966838,,,4.016666666666667,7.276
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2400_core_freq_min500_v3d_freq_min500\run7,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2400,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1227.572277,24551.495152,,,3.9833333333333334,7.3
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2400_core_freq_min500_v3d_freq_min500\run8,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2400,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1192.008306,23840.204616,,,4.006666666666667,7.256
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\CPU_test_4_arm_freq_min2400_core_freq_min500_v3d_freq_min500\run9,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2400,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1180.750098,23615.049986,,,4.005,7.343999999999999
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\PoCL_arm_freq_powersave_arm_freq_min2000_core_freq_min500_v3d_freq_min500\run1,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2000,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1330.917718,26618.398077,,,3.8616666666666664,6.354838709677419
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\PoCL_arm_freq_powersave_arm_freq_min2000_core_freq_min500_v3d_freq_min500\run2,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2000,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1337.704853,26754.139354,,,3.875,6.374193548387097
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\PoCL_arm_freq_powersave_arm_freq_min2000_core_freq_min500_v3d_freq_min500\run3,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2000,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1344.225164,26884.551076,,,3.865,6.309677419354839
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\PoCL_arm_freq_powersave_arm_freq_min2000_core_freq_min500_v3d_freq_min500\run4,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2000,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1330.82807,26616.604947,,,3.8449999999999998,6.33225806451613
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\PoCL_arm_freq_powersave_arm_freq_min2000_core_freq_min500_v3d_freq_min500\run5,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2000,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1342.341649,26846.880003,,,3.8699999999999997,6.367741935483871
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\PoCL_arm_freq_powersave_arm_freq_min2000_core_freq_min500_v3d_freq_min500\run6,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2000,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1307.536885,26150.796911,,,3.881666666666667,6.380645161290323
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\PoCL_arm_freq_powersave_arm_freq_min2000_core_freq_min500_v3d_freq_min500\run7,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2000,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1247.153105,24943.104911,,,3.885,6.476
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\PoCL_arm_freq_powersave_arm_freq_min2000_core_freq_min500_v3d_freq_min500\run8,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2000,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1310.579036,26211.629558,,,3.85,6.374193548387097
bench_logs\overlap_add_one-shot_tests\2026-03-12\PoCL_arm_freq_powersave\PoCL_arm_freq_powersave_arm_freq_min2000_core_freq_min500_v3d_freq_min500\run9,pocl,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,PoCL_arm_freq_powersave,2000,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1331.571784,26631.486503,,,3.8449999999999998,6.370967741935484
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max1344000\run1,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,1344000,0,0,0,0,JetsonOrinNanoSuper,0,0,0,25W,0,0,1,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,918000000,0,6,0,3199000000,0,219.416419,4388.37696,,,7.989999999999999,10.7
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max1344000\run2,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,1344000,0,0,0,0,JetsonOrinNanoSuper,0,0,0,25W,0,0,1,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,918000000,0,6,0,3199000000,0,224.250035,4485.053024,,,7.996666666666667,10.7
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max1344000\run3,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,1344000,0,0,0,0,JetsonOrinNanoSuper,0,0,0,25W,0,0,1,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,918000000,0,6,0,3199000000,0,219.307896,4386.202816,,,7.971666666666667,10.7
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max1344000\run4,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,1344000,0,0,0,0,JetsonOrinNanoSuper,0,0,0,25W,0,0,1,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,918000000,0,6,0,3199000000,0,228.541301,4570.877728,,,8.02,10.6
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max1344000\run5,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,1344000,0,0,0,0,JetsonOrinNanoSuper,0,0,0,25W,0,0,1,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,918000000,0,6,0,3199000000,0,218.499979,4370.056768,,,7.986666666666666,10.6
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max1344000\run6,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,1344000,0,0,0,0,JetsonOrinNanoSuper,0,0,0,25W,0,0,1,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,918000000,0,6,0,3199000000,0,221.136758,4422.783136,,,7.985,10.7
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max1344000\run7,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,1344000,0,0,0,0,JetsonOrinNanoSuper,0,0,0,25W,0,0,1,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,918000000,0,6,0,3199000000,0,220.183251,4403.724064,,,7.9783333333333335,10.7
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max1344000\run8,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,1344000,0,0,0,0,JetsonOrinNanoSuper,0,0,0,25W,0,0,1,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,918000000,0,6,0,3199000000,0,220.048126,4401.018272,,,7.9766666666666675,10.7
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max1344000\run9,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,1344000,0,0,0,0,JetsonOrinNanoSuper,0,0,0,25W,0,0,1,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,918000000,0,6,0,3199000000,0,219.40105,4388.074944,,,7.975,10.6
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max1497600\run1,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,1497600,0,0,0,0,JetsonOrinNanoSuper,0,0,0,15W,0,0,0,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,612000000,0,6,0,2133000000,0,219.213278,4384.322976,,,8.0,10.8
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max1497600\run10,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,1497600,0,0,0,0,JetsonOrinNanoSuper,0,0,0,15W,0,0,0,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,612000000,0,6,0,2133000000,0,221.221534,4424.48608,,,7.98,10.6
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max1497600\run2,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,1497600,0,0,0,0,JetsonOrinNanoSuper,0,0,0,15W,0,0,0,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,612000000,0,6,0,2133000000,0,219.856829,4397.177888,,,8.0,10.7
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max1497600\run3,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,1497600,0,0,0,0,JetsonOrinNanoSuper,0,0,0,15W,0,0,0,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,612000000,0,6,0,2133000000,0,220.429808,4408.651936,,,7.993333333333334,10.7
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max1497600\run4,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,1497600,0,0,0,0,JetsonOrinNanoSuper,0,0,0,15W,0,0,0,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,612000000,0,6,0,2133000000,0,224.043464,4480.918976,,,7.991666666666666,10.7
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max1497600\run5,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,1497600,0,0,0,0,JetsonOrinNanoSuper,0,0,0,15W,0,0,0,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,612000000,0,6,0,2133000000,0,220.667982,4413.408288,,,7.986666666666666,10.7
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max1497600\run6,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,1497600,0,0,0,0,JetsonOrinNanoSuper,0,0,0,15W,0,0,0,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,612000000,0,6,0,2133000000,0,222.442002,4448.89728,,,7.9783333333333335,10.7
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max1497600\run7,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,1497600,0,0,0,0,JetsonOrinNanoSuper,0,0,0,15W,0,0,0,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,612000000,0,6,0,2133000000,0,222.594698,4451.951936,,,7.975,10.7
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max1497600\run8,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,1497600,0,0,0,0,JetsonOrinNanoSuper,0,0,0,15W,0,0,0,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,612000000,0,6,0,2133000000,0,219.680915,4393.668736,,,8.035,10.7
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max1497600\run9,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,1497600,0,0,0,0,JetsonOrinNanoSuper,0,0,0,15W,0,0,0,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,612000000,0,6,0,2133000000,0,221.361365,4427.279872,,,7.995,10.7
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max960000\run1,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,960000,0,0,0,0,JetsonOrinNanoSuper,0,0,0,7W,0,0,3,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,408000000,0,4,0,2133000000,0,270.192709,5403.910304,,,7.873333333333334,10.242857142857144
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max960000\run2,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,960000,0,0,0,0,JetsonOrinNanoSuper,0,0,0,7W,0,0,3,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,408000000,0,4,0,2133000000,0,270.410224,5408.25712,,,7.883333333333334,10.214285714285714
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max960000\run3,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,960000,0,0,0,0,JetsonOrinNanoSuper,0,0,0,7W,0,0,3,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,408000000,0,4,0,2133000000,0,271.856046,5437.17632,,,7.873333333333334,10.242857142857144
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max960000\run4,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,960000,0,0,0,0,JetsonOrinNanoSuper,0,0,0,7W,0,0,3,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,408000000,0,4,0,2133000000,0,270.424475,5408.545984,,,7.866666666666666,10.271428571428572
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max960000\run5,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,960000,0,0,0,0,JetsonOrinNanoSuper,0,0,0,7W,0,0,3,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,408000000,0,4,0,2133000000,0,270.566642,5411.386816,,,7.916666666666667,10.242857142857144
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max960000\run6,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,960000,0,0,0,0,JetsonOrinNanoSuper,0,0,0,7W,0,0,3,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,408000000,0,4,0,2133000000,0,270.545814,5410.972672,,,7.87,10.214285714285714
bench_logs\overlap_add_one-shot_tests\2026-03-23\clvk_default_pmodels\cpu_freq_max960000\run7,clvk,JetsonOrinNanoSuper,,,clola,,1,0,0,0,0,0,0,0,0,960000,0,0,0,0,JetsonOrinNanoSuper,0,0,0,7W,0,0,3,729600,clvk_default_pmodels,0,0,0,0,0,0,performance,0,408000000,0,4,0,2133000000,0,269.583309,5391.720224,,,7.865,10.228571428571428
