run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,policy0_freq_min,v3d_freq,gpu_freq,dmc_freq,Device,v3d_freq_min,dmc_governor,gpu_governor,policy0_freq,policy4_freq,policy0_freq_max,policy6_freq,dmc_freq_min,TestName,Governor,gpu_freq_max,cores_online,arm_freq_min,cpu_governor,cpu_freq,cpu_freq_max,core_freq,dmc_freq_max,cpu_freq_min,arm_freq,over_voltage_min,Config_ID,governor,policy6_freq_max,policy6_freq_min,policy4_freq_min,policy4_freq_max,Config_Name,over_voltage,core_freq_min,emc_max_freq,gpu_freq_min,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min800\run6,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,800,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.64059,14225.353492,,,3.565,4.3076923076923075
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min800\run7,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,800,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.654183,14278.403047,,,3.4683333333333333,4.169230769230769
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min800\run8,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,800,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.720959,14539.424325,,,3.481666666666667,4.115384615384615
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min800\run9,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,800,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.741138,14618.181454,,,3.455,4.2384615384615385
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min850\run1,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.553083,13883.458251,,,3.493333333333333,4.2615384615384615
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min850\run2,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.569651,13948.150269,,,3.5016666666666665,4.253846153846154
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min850\run3,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.531568,13799.296899,,,3.5533333333333332,4.161538461538462
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min850\run4,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.557309,13899.933584,,,3.5116666666666663,4.230769230769231
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min850\run5,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.662242,14310.022325,,,3.478333333333333,4.207692307692308
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min850\run6,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.605235,14087.133029,,,3.5050000000000003,4.153846153846154
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min850\run7,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.602247,14075.597937,,,3.5366666666666666,4.207692307692308
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min850\run8,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.525031,13773.816233,,,3.48,4.323076923076924
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min850\run9,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.548156,13864.416214,,,3.5566666666666666,4.3
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min900\run1,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.573148,13961.846325,,,3.64,4.338461538461538
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min900\run2,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.508171,13708.260695,,,3.5816666666666666,4.4
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min900\run3,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.465047,13539.630492,,,3.595,4.36923076923077
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min900\run4,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.436053,13426.201696,,,3.5933333333333333,4.323076923076924
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min900\run5,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.423262,13376.294677,,,3.5883333333333334,4.346153846153846
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min900\run6,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.463012,13531.456437,,,3.615,4.415384615384616
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min900\run7,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.427928,13394.402695,,,3.6133333333333337,4.392307692307693
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min900\run8,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.564578,13928.489028,,,3.58,4.276923076923077
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min900\run9,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.44277,13452.534881,,,3.5900000000000003,4.36923076923077
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min960\run1,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.432226,13411.205492,,,3.595,4.476923076923077
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min960\run2,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.354003,13105.607566,,,3.6033333333333335,4.484615384615385
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min960\run3,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.352274,13098.914863,,,3.6133333333333337,4.492307692307692
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min960\run4,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.307543,12924.069474,,,3.676666666666667,4.492307692307692
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min960\run5,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.33248,13021.615307,,,3.6133333333333337,4.476923076923077
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min960\run6,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.320114,12973.194122,,,3.643333333333333,4.438461538461539
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min960\run7,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.336742,13038.223566,,,3.606666666666667,4.515384615384615
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min960\run8,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.318212,12965.782474,,,3.65,4.515384615384615
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min960\run9,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.314006,12949.377641,,,3.631666666666667,4.492307692307692
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1600\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0.438909,1715.368536,,,4.236666666666666,5.0
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1600\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0.439006,1715.710036,,,4.203333333333333,5.1
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1600\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0.438915,1715.420554,,,4.235,5.2
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1600\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0.438842,1715.08735,,,4.22,5.1
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1600\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0.439337,1717.02061,,,4.22,5.1
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1600\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0.438739,1714.669351,,,4.208333333333333,5.1
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1600\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0.43967,1718.346387,,,4.265,5.0
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1600\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0.438907,1715.335554,,,4.223333333333334,5.2
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1600\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0.439118,1716.205832,,,4.191666666666666,5.1
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1700\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0.413088,1614.416647,,,4.24,5.1
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1700\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0.412959,1613.880869,,,4.23,5.2
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1700\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0.413163,1614.754351,,,4.26,5.2
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1700\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0.413169,1614.727036,,,4.194999999999999,5.1
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1700\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0.41298,1614.000499,,,4.248333333333333,5.1
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1700\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0.413015,1614.125277,,,4.233333333333333,5.2
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1700\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0.412783,1613.239092,,,4.23,5.2
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1700\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0.413129,1614.577203,,,4.275,5.2
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1700\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0.412998,1614.124276,,,4.225,5.2
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1800\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0.390017,1524.260184,,,4.258333333333334,5.2
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1800\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0.389968,1524.079832,,,4.245,5.3
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1800\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0.389895,1523.75374,,,4.2716666666666665,5.3
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1800\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0.390177,1524.904962,,,4.238333333333333,5.3
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1800\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0.390068,1524.445295,,,4.2716666666666665,5.3
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1800\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0.390137,1524.721573,,,4.26,5.3
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1800\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0.389906,1523.804759,,,4.2733333333333325,5.3
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_1_bank\arm_freq1800\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_1_bank,performance,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0.389874,1523.724147,,,4.220000000000001,5.2
