run_dir,Platform,Device,Algorithm,Threads,policy6_freq_min,TestName,dmc_governor,Config_Name,cpu_freq_min,cpu_freq_max,dmc_freq,Config_ID,gpu_freq_max,gpu_freq,policy4_freq_max,policy6_freq_max,v3d_freq,cpu_governor,cores_online,gpu_freq_min,policy0_freq,arm_freq_min,core_freq_min,policy4_freq,policy4_freq_min,arm_freq,policy0_freq_min,governor,cpu_freq,v3d_freq_min,Device,over_voltage,Governor,over_voltage_min,dmc_freq_max,policy6_freq,gpu_governor,dmc_freq_min,policy0_freq_max,emc_max_freq,core_freq,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq1700\run3,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,1700,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,57119.581633,1053.662597,1053.664467,3.3733333333333335,7.4
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq1700\run4,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,1700,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,56051.202874,1053.808467,1053.810796,3.3733333333333335,7.4
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq1700\run5,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,1700,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,58227.02991,1054.485764,1054.487495,3.38,7.4
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq1700\run6,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,1700,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,57101.149263,1054.651235,1054.652976,3.393333333333333,7.4
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq1800\run1,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,1800,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,71236.736587,998.307286,998.308976,3.3399999999999994,7.9
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq1800\run2,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,1800,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,55041.863986,996.552096,996.554009,3.413333333333333,7.8
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq1800\run3,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,1800,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,57007.896522,995.982694,995.984675,3.393333333333333,7.9
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq1800\run4,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,1800,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,58007.758114,996.884069,996.88587,3.3666666666666667,7.9
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq1800\run5,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,1800,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,58001.069595,996.65487,996.656675,3.393333333333333,7.8
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq1800\run6,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,1800,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,58986.71802,996.825069,996.826939,3.36,7.9
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq1900\run1,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,1900,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,58094.555817,944.76362,944.765379,3.3666666666666667,8.0
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq1900\run2,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,1900,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,75890.899566,944.648393,944.64999,3.353333333333333,8.0
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq1900\run3,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,1900,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,56949.266096,946.071865,946.073245,3.393333333333333,8.0
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq1900\run4,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,1900,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,57881.724465,944.882022,944.883657,3.3466666666666662,8.0
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq1900\run5,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,1900,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,57897.191799,945.093949,945.095453,3.393333333333333,7.9
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq1900\run6,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,1900,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,60735.894612,945.738708,945.740291,3.3733333333333335,7.9
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2000\run1,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2000,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,55404.9723,899.893259,899.894652,3.3733333333333335,8.3
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2000\run2,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2000,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,60577.224427,899.688953,899.69055,3.4066666666666667,8.4
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2000\run3,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2000,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,55135.957504,899.924231,899.925328,3.3399999999999994,8.3
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2000\run4,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2000,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,55171.543801,899.987486,899.988666,3.4,8.3
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2000\run5,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2000,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,57931.086262,899.629786,899.631231,3.3866666666666663,8.4
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2000\run6,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2000,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,57940.709039,899.949828,899.951412,3.4,8.4
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2100\run1,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2100,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,57151.595484,858.006514,858.007907,3.38,8.5
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2100\run2,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2100,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,56895.89354,857.949166,857.950986,3.393333333333333,8.5
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2100\run3,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2100,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,57825.645095,858.360453,858.361736,3.3733333333333335,8.6
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2100\run4,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2100,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,58596.034595,858.213379,858.214782,3.4,8.6
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2100\run5,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2100,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,58593.845484,857.39912,857.400569,3.393333333333333,8.6
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2100\run6,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2100,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,59493.812687,857.875166,857.876722,3.3666666666666667,8.5
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2200\run1,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2200,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,61221.388426,819.722851,819.724528,3.3333333333333335,8.8
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2200\run2,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2200,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,56937.40691,819.819032,819.820708,3.2933333333333334,8.8
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2200\run3,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2200,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,55181.859727,819.728268,819.730018,3.3466666666666662,8.8
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2200\run4,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2200,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,56861.121578,819.319703,819.321342,3.4,8.8
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2200\run5,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2200,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,60163.85852,820.209055,820.211162,3.3733333333333335,8.9
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2200\run6,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2200,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,59322.95215,819.787398,819.788661,3.3266666666666667,8.9
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2300\run1,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2300,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,57831.286391,785.0818,785.083407,3.3266666666666667,8.9
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2300\run2,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2300,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,12866.359363,784.846967,784.848495,3.36,4.58
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2300\run3,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2300,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,61542.199556,785.252597,785.254448,3.353333333333333,8.8
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2300\run4,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2300,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,37226.927089,785.280685,785.282046,3.3399999999999994,8.8
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2300\run5,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2300,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,60759.343778,785.387722,785.389074,3.393333333333333,9.0
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2300\run6,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2300,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,59225.379094,785.410768,785.412129,3.38,8.9
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2400\run1,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2400,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,61675.50176,753.118037,753.119583,3.186666666666667,9.0
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2400\run2,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2400,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,59103.166631,753.475773,753.477102,3.2133333333333334,9.2
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2400\run3,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2400,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,56070.881078,753.651407,753.652963,3.2866666666666666,9.0
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2400\run4,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2400,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,62071.383593,753.496295,753.49794,3.3399999999999994,9.2
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2400\run5,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2400,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,58375.474335,753.437694,753.439092,3.3333333333333335,9.1
bench_logs\2026-06-04\KMeans-OpenMP-PI-t4-big\arm_freq2400\run6,OpenMP,RaspberryPiComputeModule5,KMeans,4,0,KMeans-OpenMP-PI-t4-big,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,910,0,0,2400,0,0,0,500,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,59114.567391,753.397666,753.399055,3.3,9.1
bench_logs\2026-06-04\SRAD-OpenCL-PI-small\v3d_freq500\run1,OpenCL,RaspberryPiComputeModule5,SRAD,,0,SRAD-OpenCL-PI-small,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,2400,910,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,66162.004312,298.108652,372.200646,3.313333333333333,3.7
bench_logs\2026-06-04\SRAD-OpenCL-PI-small\v3d_freq500\run2,OpenCL,RaspberryPiComputeModule5,SRAD,,0,SRAD-OpenCL-PI-small,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,2400,910,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,67845.60483,323.669354,395.944063,3.306666666666666,3.6666666666666665
bench_logs\2026-06-04\SRAD-OpenCL-PI-small\v3d_freq500\run3,OpenCL,RaspberryPiComputeModule5,SRAD,,0,SRAD-OpenCL-PI-small,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,2400,910,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,67846.512422,305.01918,378.546986,3.3,3.7351351351351347
bench_logs\2026-06-04\SRAD-OpenCL-PI-small\v3d_freq500\run4,OpenCL,RaspberryPiComputeModule5,SRAD,,0,SRAD-OpenCL-PI-small,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,2400,910,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,66897.223386,300.712192,377.592013,3.32,3.7135135135135138
bench_logs\2026-06-04\SRAD-OpenCL-PI-small\v3d_freq500\run5,OpenCL,RaspberryPiComputeModule5,SRAD,,0,SRAD-OpenCL-PI-small,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,2400,910,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,65930.982961,341.356384,409.92335,3.3399999999999994,3.705405405405405
bench_logs\2026-06-04\SRAD-OpenCL-PI-small\v3d_freq500\run6,OpenCL,RaspberryPiComputeModule5,SRAD,,0,SRAD-OpenCL-PI-small,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,2400,910,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,67846.524404,313.074331,385.450769,3.3399999999999994,3.672972972972973
bench_logs\2026-06-04\SRAD-OpenCL-PI-small\v3d_freq550\run1,OpenCL,RaspberryPiComputeModule5,SRAD,,0,SRAD-OpenCL-PI-small,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,2400,910,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,64057.322499,279.526346,342.484159,3.3,3.725806451612903
bench_logs\2026-06-04\SRAD-OpenCL-PI-small\v3d_freq550\run2,OpenCL,RaspberryPiComputeModule5,SRAD,,0,SRAD-OpenCL-PI-small,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,2400,910,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,65969.305498,300.69203,365.825578,3.3333333333333335,3.7096774193548385
bench_logs\2026-06-04\SRAD-OpenCL-PI-small\v3d_freq550\run3,OpenCL,RaspberryPiComputeModule5,SRAD,,0,SRAD-OpenCL-PI-small,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,2400,910,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,65973.449034,286.251462,352.467779,3.306666666666666,3.7548387096774194
bench_logs\2026-06-04\SRAD-OpenCL-PI-small\v3d_freq550\run4,OpenCL,RaspberryPiComputeModule5,SRAD,,0,SRAD-OpenCL-PI-small,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,2400,910,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,64648.26048,302.566308,367.145316,3.313333333333333,3.7419354838709675
bench_logs\2026-06-04\SRAD-OpenCL-PI-small\v3d_freq550\run5,OpenCL,RaspberryPiComputeModule5,SRAD,,0,SRAD-OpenCL-PI-small,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,2400,910,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,42678.922308,272.217655,342.755108,3.3266666666666667,3.723809523809524
bench_logs\2026-06-04\SRAD-OpenCL-PI-small\v3d_freq550\run6,OpenCL,RaspberryPiComputeModule5,SRAD,,0,SRAD-OpenCL-PI-small,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,2400,910,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,65084.988054,276.532116,344.312195,3.32,3.735483870967742
bench_logs\2026-06-04\SRAD-OpenCL-PI-small\v3d_freq600\run1,OpenCL,RaspberryPiComputeModule5,SRAD,,0,SRAD-OpenCL-PI-small,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,2400,910,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,63167.536111,269.65113,326.683431,3.3333333333333335,3.8
bench_logs\2026-06-04\SRAD-OpenCL-PI-small\v3d_freq600\run2,OpenCL,RaspberryPiComputeModule5,SRAD,,0,SRAD-OpenCL-PI-small,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,2400,910,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,63033.936203,271.821247,333.571009,3.3399999999999994,3.8
bench_logs\2026-06-04\SRAD-OpenCL-PI-small\v3d_freq600\run3,OpenCL,RaspberryPiComputeModule5,SRAD,,0,SRAD-OpenCL-PI-small,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,2400,910,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,61933.2285,262.621249,321.876988,3.2933333333333334,3.8
bench_logs\2026-06-04\SRAD-OpenCL-PI-small\v3d_freq600\run4,OpenCL,RaspberryPiComputeModule5,SRAD,,0,SRAD-OpenCL-PI-small,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,2400,910,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,61896.601778,262.9203,326.247582,3.3266666666666667,3.8
bench_logs\2026-06-04\SRAD-OpenCL-PI-small\v3d_freq600\run5,OpenCL,RaspberryPiComputeModule5,SRAD,,0,SRAD-OpenCL-PI-small,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,2400,910,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,61091.726815,253.188127,319.649164,3.32,3.7806451612903227
bench_logs\2026-06-04\SRAD-OpenCL-PI-small\v3d_freq600\run6,OpenCL,RaspberryPiComputeModule5,SRAD,,0,SRAD-OpenCL-PI-small,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,2400,910,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,62057.586537,275.510026,332.066097,3.3466666666666662,3.787096774193548
bench_logs\2026-06-04\SRAD-OpenCL-PI-small\v3d_freq650\run1,OpenCL,RaspberryPiComputeModule5,SRAD,,0,SRAD-OpenCL-PI-small,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,2400,910,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,60712.932815,250.009223,296.828816,3.353333333333333,3.804
bench_logs\2026-06-04\SRAD-OpenCL-PI-small\v3d_freq650\run2,OpenCL,RaspberryPiComputeModule5,SRAD,,0,SRAD-OpenCL-PI-small,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,2400,910,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,60581.611464,231.320576,288.828075,3.313333333333333,3.8541666666666665
bench_logs\2026-06-04\SRAD-OpenCL-PI-small\v3d_freq650\run3,OpenCL,RaspberryPiComputeModule5,SRAD,,0,SRAD-OpenCL-PI-small,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,2400,910,0,0,2400,0,0,0,0,RaspberryPiComputeModule5,0,performance,0,0,0,0,0,0,0,910,,60362.168908,257.67408,312.93323,3.2866666666666666,3.852
