run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,Device,governor,cpu_freq,policy4_freq_max,v3d_freq,cpu_freq_max,over_voltage,core_freq,gpu_freq_min,dmc_freq_min,cpu_governor,over_voltage_min,dmc_governor,policy0_freq_max,core_freq_min,TestName,gpu_freq,policy0_freq,Config_ID,gpu_governor,Governor,Config_Name,policy4_freq,policy0_freq_min,cores_online,policy6_freq_min,emc_max_freq,policy6_freq,dmc_freq,policy4_freq_min,policy6_freq_max,v3d_freq_min,dmc_freq_max,gpu_freq_max,cpu_freq_min,arm_freq_min,arm_freq,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID10\run5,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,918000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,10,0,performance,918MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,918000000,1497600,0,0,0.59596,2290.530588,,,8.433333333333334,9.978947368421052
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID10\run6,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,918000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,10,0,performance,918MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,918000000,1497600,0,0,0.602144,2328.725976,,,8.413333333333334,9.984210526315788
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID11\run1,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,1020000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,11,0,performance,1020MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,1020000000,1497600,0,0,0.59909,2339.765424,,,8.713333333333333,10.373684210526317
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID11\run2,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,1020000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,11,0,performance,1020MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,1020000000,1497600,0,0,0.586704,2284.274328,,,8.806666666666667,10.38421052631579
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID11\run3,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,1020000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,11,0,performance,1020MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,1020000000,1497600,0,0,0.589536,2297.360436,,,8.7,10.389473684210527
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID11\run4,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,1020000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,11,0,performance,1020MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,1020000000,1497600,0,0,0.607298,2343.017256,,,8.7,10.368421052631579
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID11\run5,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,1020000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,11,0,performance,1020MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,1020000000,1497600,0,0,0.609366,2358.105836,,,8.7,10.363157894736842
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID11\run6,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,1020000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,11,0,performance,1020MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,1020000000,1497600,0,0,0.594888,2285.630552,,,8.7,10.363157894736842
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID4\run1,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,306000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,4,0,performance,306MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,306000000,1497600,0,0,0.754576,2939.66004,,,7.713333333333334,8.952631578947368
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID4\run2,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,306000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,4,0,performance,306MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,306000000,1497600,0,0,0.767414,3001.371704,,,7.819999999999999,8.936
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID4\run3,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,306000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,4,0,performance,306MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,306000000,1497600,0,0,0.77407,3001.534068,,,7.673333333333333,9.027999999999999
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID4\run4,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,306000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,4,0,performance,306MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,306000000,1497600,0,0,0.79502,3074.923456,,,7.666666666666667,8.912
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID4\run5,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,306000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,4,0,performance,306MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,306000000,1497600,0,0,0.79033,3061.801188,,,7.653333333333333,8.92
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID4\run6,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,306000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,4,0,performance,306MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,306000000,1497600,0,0,0.78457,3041.271064,,,7.6466666666666665,8.92
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID5\run1,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,408000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,5,0,performance,408MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,408000000,1497600,0,0,0.723028,2828.619616,,,7.833333333333333,9.094736842105263
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID5\run2,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,408000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,5,0,performance,408MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,408000000,1497600,0,0,0.71479,2767.338984,,,7.806666666666667,9.121052631578946
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID5\run3,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,408000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,5,0,performance,408MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,408000000,1497600,0,0,0.699218,2716.3565,,,7.806666666666667,9.089473684210526
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID5\run4,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,408000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,5,0,performance,408MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,408000000,1497600,0,0,0.72212,2795.987276,,,7.8,9.094736842105263
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID5\run5,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,408000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,5,0,performance,408MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,408000000,1497600,0,0,0.705684,2758.25004,,,7.8,9.1
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID5\run6,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,408000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,5,0,performance,408MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,408000000,1497600,0,0,0.712024,2785.013896,,,7.826666666666667,9.094736842105263
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID6\run1,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,510000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,6,0,performance,510MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,510000000,1497600,0,0,0.681794,2630.632408,,,7.913333333333333,9.257894736842106
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID6\run2,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,510000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,6,0,performance,510MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,510000000,1497600,0,0,0.691954,2678.611844,,,7.926666666666667,9.242105263157894
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID6\run3,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,510000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,6,0,performance,510MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,510000000,1497600,0,0,0.663798,2593.635632,,,7.913333333333333,9.257894736842106
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID6\run4,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,510000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,6,0,performance,510MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,510000000,1497600,0,0,0.66136,2568.155504,,,7.920000000000001,9.263157894736842
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID6\run5,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,510000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,6,0,performance,510MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,510000000,1497600,0,0,0.667312,2577.048524,,,8.033333333333333,9.25263157894737
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID6\run6,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,510000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,6,0,performance,510MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,510000000,1497600,0,0,0.680164,2622.614228,,,7.913333333333333,9.326315789473686
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID7\run1,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,612000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,7,0,performance,612MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,612000000,1497600,0,0,0.629214,2451.228048,,,8.02,9.394736842105264
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID7\run2,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,612000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,7,0,performance,612MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,612000000,1497600,0,0,0.631304,2454.975144,,,8.02,9.394736842105264
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID7\run3,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,612000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,7,0,performance,612MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,612000000,1497600,0,0,0.65488,2554.890368,,,8.08,9.394736842105264
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID7\run4,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,612000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,7,0,performance,612MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,612000000,1497600,0,0,0.647284,2494.61864,,,8.059999999999999,9.394736842105264
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID7\run5,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,612000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,7,0,performance,612MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,612000000,1497600,0,0,0.647582,2476.538984,,,8.02,9.489473684210527
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID7\run6,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,612000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,7,0,performance,612MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,612000000,1497600,0,0,0.659198,2543.316052,,,8.026666666666667,9.394736842105264
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID8\run1,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,714000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,8,0,performance,714MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,714000000,1497600,0,0,0.642,2478.351804,,,8.12,9.5
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID8\run2,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,714000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,8,0,performance,714MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,714000000,1497600,0,0,0.650994,2505.083204,,,8.1,9.494736842105263
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID8\run3,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,714000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,8,0,performance,714MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,714000000,1497600,0,0,0.619596,2407.055108,,,8.113333333333333,9.5
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID8\run4,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,714000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,8,0,performance,714MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,714000000,1497600,0,0,0.619372,2422.720668,,,8.1,9.494736842105263
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID8\run5,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,714000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,8,0,performance,714MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,714000000,1497600,0,0,0.629396,2459.341584,,,8.12,9.489473684210527
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID8\run6,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,714000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,8,0,performance,714MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,714000000,1497600,0,0,0.634742,2464.524796,,,8.106666666666666,9.494736842105263
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID9\run1,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,816000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,9,0,performance,816MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,816000000,1497600,0,0,0.637608,2444.680952,,,8.2,9.6
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID9\run2,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,816000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,9,0,performance,816MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,816000000,1497600,0,0,0.614814,2389.534548,,,8.213333333333333,9.621052631578946
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID9\run3,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,816000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,9,0,performance,816MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,816000000,1497600,0,0,0.625416,2443.89938,,,8.2,9.61578947368421
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID9\run4,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,816000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,9,0,performance,816MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,816000000,1497600,0,0,0.617906,2419.330492,,,8.22,9.61578947368421
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID9\run5,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,816000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,9,0,performance,816MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,816000000,1497600,0,0,0.623438,2417.979404,,,8.2,9.652631578947368
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID9\run6,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,816000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,9,0,performance,816MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,816000000,1497600,0,0,0.637334,2439.58282,,,8.206666666666667,9.610526315789473
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_4_banks_clvk\ID10\run1,,JetsonOrinNanoSuper,,,,,clfft-upols,,4,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,918000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_4_banks_clvk,0,0,10,0,performance,918MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,918000000,1497600,0,0,0.75375,2936.908582,,,8.446666666666667,10.115384615384615
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_4_banks_clvk\ID10\run2,,JetsonOrinNanoSuper,,,,,clfft-upols,,4,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,918000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_4_banks_clvk,0,0,10,0,performance,918MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,918000000,1497600,0,0,0.73911,2880.130253,,,8.573333333333332,10.138461538461538
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_4_banks_clvk\ID10\run3,,JetsonOrinNanoSuper,,,,,clfft-upols,,4,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,918000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_4_banks_clvk,0,0,10,0,performance,918MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,918000000,1497600,0,0,0.737494,2848.966784,,,8.440000000000001,10.192307692307692
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_4_banks_clvk\ID10\run4,,JetsonOrinNanoSuper,,,,,clfft-upols,,4,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,918000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_4_banks_clvk,0,0,10,0,performance,918MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,918000000,1497600,0,0,0.759776,2897.694598,,,8.513333333333334,10.13076923076923
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_4_banks_clvk\ID10\run5,,JetsonOrinNanoSuper,,,,,clfft-upols,,4,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,918000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_4_banks_clvk,0,0,10,0,performance,918MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,918000000,1497600,0,0,0.735869,2828.264986,,,8.453333333333333,10.183333333333332
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_4_banks_clvk\ID10\run6,,JetsonOrinNanoSuper,,,,,clfft-upols,,4,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,918000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_4_banks_clvk,0,0,10,0,performance,918MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,918000000,1497600,0,0,0.73439,2835.896102,,,8.453333333333333,10.192307692307692
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_4_banks_clvk\ID11\run1,,JetsonOrinNanoSuper,,,,,clfft-upols,,4,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,1020000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_4_banks_clvk,0,0,11,0,performance,1020MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,1020000000,1497600,0,0,0.720656,2781.054912,,,8.7,10.553846153846154
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_4_banks_clvk\ID11\run2,,JetsonOrinNanoSuper,,,,,clfft-upols,,4,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,1020000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_4_banks_clvk,0,0,11,0,performance,1020MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,1020000000,1497600,0,0,0.741366,2847.21223,,,8.706666666666667,10.546153846153846
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_4_banks_clvk\ID11\run3,,JetsonOrinNanoSuper,,,,,clfft-upols,,4,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,1020000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_4_banks_clvk,0,0,11,0,performance,1020MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,1020000000,1497600,0,0,0.729642,2793.238886,,,8.7,10.561538461538463
