run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,over_voltage,cpu_freq_min,gpu_freq_min,arm_freq,dmc_freq_max,gpu_governor,TestName,emc_max_freq,gpu_freq_max,policy6_freq_min,policy6_freq_max,policy0_freq_max,Device,policy4_freq_min,v3d_freq,Config_ID,dmc_freq_min,Governor,cpu_governor,governor,over_voltage_min,cores_online,cpu_freq_max,core_freq_min,core_freq,v3d_freq_min,policy6_freq,gpu_freq,cpu_freq,arm_freq_min,policy0_freq,Config_Name,dmc_governor,policy4_freq_max,policy4_freq,dmc_freq,policy0_freq_min,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID4\run1,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,306000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,306000000,0,0,0,JetsonOrinNanoSuper,0,0,4,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,306MHz_GPU,0,0,0,0,0,0.87701,3427.988997,,,7.8,10.105263157894736
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID4\run2,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,306000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,306000000,0,0,0,JetsonOrinNanoSuper,0,0,4,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,306MHz_GPU,0,0,0,0,0,0.886732,3465.925259,,,7.846666666666667,10.08421052631579
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID4\run3,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,306000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,306000000,0,0,0,JetsonOrinNanoSuper,0,0,4,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,306MHz_GPU,0,0,0,0,0,0.883367,3452.713205,,,7.84,10.08421052631579
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID4\run4,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,306000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,306000000,0,0,0,JetsonOrinNanoSuper,0,0,4,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,306MHz_GPU,0,0,0,0,0,0.88631,3464.206592,,,7.84,10.1
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID4\run5,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,306000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,306000000,0,0,0,JetsonOrinNanoSuper,0,0,4,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,306MHz_GPU,0,0,0,0,0,0.881438,3445.192421,,,7.873333333333334,10.1
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID4\run6,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,306000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,306000000,0,0,0,JetsonOrinNanoSuper,0,0,4,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,306MHz_GPU,0,0,0,0,0,0.885576,3461.308725,,,7.833333333333333,10.063157894736841
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID5\run1,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,408000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,408000000,0,0,0,JetsonOrinNanoSuper,0,0,5,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,408MHz_GPU,0,0,0,0,0,0.711283,2780.484677,,,8.073333333333332,10.53076923076923
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID5\run2,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,408000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,408000000,0,0,0,JetsonOrinNanoSuper,0,0,5,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,408MHz_GPU,0,0,0,0,0,0.72869,2848.412885,,,7.953333333333333,10.553846153846154
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID5\run3,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,408000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,408000000,0,0,0,JetsonOrinNanoSuper,0,0,5,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,408MHz_GPU,0,0,0,0,0,0.729048,2849.885211,,,7.926666666666667,10.5
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID5\run4,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,408000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,408000000,0,0,0,JetsonOrinNanoSuper,0,0,5,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,408MHz_GPU,0,0,0,0,0,0.727032,2841.907173,,,7.926666666666667,10.507692307692308
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID5\run5,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,408000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,408000000,0,0,0,JetsonOrinNanoSuper,0,0,5,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,408MHz_GPU,0,0,0,0,0,0.739261,2889.783269,,,7.946666666666667,10.484615384615385
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID5\run6,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,408000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,408000000,0,0,0,JetsonOrinNanoSuper,0,0,5,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,408MHz_GPU,0,0,0,0,0,0.730885,2857.013211,,,8.0,10.492307692307692
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID6\run1,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,510000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,510000000,0,0,0,JetsonOrinNanoSuper,0,0,6,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,510MHz_GPU,0,0,0,0,0,0.627855,2454.434539,,,8.04,10.984615384615385
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID6\run2,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,510000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,510000000,0,0,0,JetsonOrinNanoSuper,0,0,6,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,510MHz_GPU,0,0,0,0,0,0.645188,2522.183595,,,8.04,10.884615384615385
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID6\run3,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,510000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,510000000,0,0,0,JetsonOrinNanoSuper,0,0,6,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,510MHz_GPU,0,0,0,0,0,0.647006,2529.256288,,,8.08,10.930769230769231
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID6\run4,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,510000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,510000000,0,0,0,JetsonOrinNanoSuper,0,0,6,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,510MHz_GPU,0,0,0,0,0,0.643078,2513.898453,,,8.059999999999999,10.86923076923077
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID6\run5,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,510000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,510000000,0,0,0,JetsonOrinNanoSuper,0,0,6,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,510MHz_GPU,0,0,0,0,0,0.646786,2528.441856,,,8.066666666666666,10.907692307692308
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID6\run6,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,510000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,510000000,0,0,0,JetsonOrinNanoSuper,0,0,6,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,510MHz_GPU,0,0,0,0,0,0.648878,2536.630299,,,8.08,10.907692307692308
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID7\run1,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,612000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,612000000,0,0,0,JetsonOrinNanoSuper,0,0,7,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,612MHz_GPU,0,0,0,0,0,0.579155,2264.22112,,,8.139999999999999,11.276923076923076
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID7\run2,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,612000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,612000000,0,0,0,JetsonOrinNanoSuper,0,0,7,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,612MHz_GPU,0,0,0,0,0,0.582931,2278.920187,,,8.133333333333333,11.3
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID7\run3,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,612000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,612000000,0,0,0,JetsonOrinNanoSuper,0,0,7,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,612MHz_GPU,0,0,0,0,0,0.581606,2273.766309,,,8.133333333333333,11.276923076923076
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID7\run4,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,612000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,612000000,0,0,0,JetsonOrinNanoSuper,0,0,7,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,612MHz_GPU,0,0,0,0,0,0.565733,2211.686779,,,8.139999999999999,11.307692307692308
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID7\run5,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,612000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,612000000,0,0,0,JetsonOrinNanoSuper,0,0,7,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,612MHz_GPU,0,0,0,0,0,0.589587,2304.891157,,,8.146666666666667,11.276923076923076
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID7\run6,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,612000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,612000000,0,0,0,JetsonOrinNanoSuper,0,0,7,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,612MHz_GPU,0,0,0,0,0,0.595357,2327.458752,,,8.153333333333332,11.246153846153845
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID8\run1,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,714000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,714000000,0,0,0,JetsonOrinNanoSuper,0,0,8,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,714MHz_GPU,0,0,0,0,0,0.542967,2122.741819,,,8.226666666666667,11.538461538461538
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID8\run2,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,714000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,714000000,0,0,0,JetsonOrinNanoSuper,0,0,8,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,714MHz_GPU,0,0,0,0,0,0.532165,2080.565979,,,8.22,11.599999999999998
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID8\run3,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,714000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,714000000,0,0,0,JetsonOrinNanoSuper,0,0,8,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,714MHz_GPU,0,0,0,0,0,0.529854,2071.524384,,,8.24,11.607692307692307
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID8\run4,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,714000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,714000000,0,0,0,JetsonOrinNanoSuper,0,0,8,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,714MHz_GPU,0,0,0,0,0,0.552086,2158.440507,,,8.213333333333333,11.484615384615385
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID8\run5,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,714000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,714000000,0,0,0,JetsonOrinNanoSuper,0,0,8,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,714MHz_GPU,0,0,0,0,0,0.54606,2134.911547,,,8.22,11.546153846153846
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID8\run6,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,714000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,714000000,0,0,0,JetsonOrinNanoSuper,0,0,8,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,714MHz_GPU,0,0,0,0,0,0.555504,2171.772379,,,8.22,11.538461538461538
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID9\run1,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,816000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,816000000,0,0,0,JetsonOrinNanoSuper,0,0,9,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,816MHz_GPU,0,0,0,0,0,0.510579,1996.265275,,,8.3,11.761538461538462
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID9\run2,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,816000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,816000000,0,0,0,JetsonOrinNanoSuper,0,0,9,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,816MHz_GPU,0,0,0,0,0,0.509976,1993.931979,,,8.3,11.792307692307693
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID9\run3,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,816000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,816000000,0,0,0,JetsonOrinNanoSuper,0,0,9,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,816MHz_GPU,0,0,0,0,0,0.502814,1965.945067,,,8.306666666666667,11.842857142857143
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID9\run4,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,816000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,816000000,0,0,0,JetsonOrinNanoSuper,0,0,9,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,816MHz_GPU,0,0,0,0,0,0.505067,1974.75304,,,8.3,11.857142857142858
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID9\run5,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,816000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,816000000,0,0,0,JetsonOrinNanoSuper,0,0,9,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,816MHz_GPU,0,0,0,0,0,0.498069,1947.359456,,,8.293333333333333,11.9
bench_logs\upols_stream_tests\2026-06-16\nano_cufft_upols_vs_GPU_freq_performance_16_banks\ID9\run6,,JetsonOrinNanoSuper,,,,,cufft-upols,,16,16,0,1497600,816000000,0,0,0,nano_cufft_upols_vs_GPU_freq_performance_16_banks,2133000000,816000000,0,0,0,JetsonOrinNanoSuper,0,0,9,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,816MHz_GPU,0,0,0,0,0,0.522142,2041.356608,,,8.313333333333334,11.76923076923077
