run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,policy6_freq,core_freq_min,Config_ID,Config_Name,policy0_freq_max,Governor,gpu_freq,v3d_freq_min,policy6_freq_min,policy0_freq_min,over_voltage,cpu_freq_max,cpu_freq,Device,over_voltage_min,dmc_freq_min,policy4_freq_min,policy0_freq,dmc_freq,gpu_governor,TestName,dmc_freq_max,gpu_freq_max,policy4_freq_max,cpu_governor,arm_freq_min,policy4_freq,policy6_freq_max,cores_online,v3d_freq,governor,arm_freq,emc_max_freq,dmc_governor,gpu_freq_min,cpu_freq_min,core_freq,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq900000000/run1,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,900000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,79090.193621,0.059812,18446744073709.445,1.7333333333333334,4.5115384615384615
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq900000000/run3,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,900000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,76113.662953,0.060442,18446744073709.56,1.7466666666666666,4.4884615384615385
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq600000000/run4,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,600000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,76923.34537,0.083242,4094901565988.9204,1.74,3.7807692307692307
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq600000000/run2,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,600000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,77364.606412,0.082358,6732963151770.224,1.7333333333333334,3.773076923076923
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq600000000/run1,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,600000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,77304.452204,0.082589,6555779910934.175,1.7333333333333334,3.7653846153846158
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq600000000/run3,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,600000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,76098.526328,0.085587,2992428067453.461,1.7466666666666666,3.7961538461538464
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq1000000000/run4,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,1000000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,77536.129162,0.055331,4764260475814.006,1.74,4.646153846153846
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq1000000000/run2,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,1000000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,77685.442079,0.055683,0.244785,1.7533333333333334,4.7384615384615385
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq1000000000/run1,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,1000000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,74773.81716,0.05605,0.443136,1.7533333333333334,4.719230769230769
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq1000000000/run3,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,1000000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,75857.931369,0.056385,236244321114.86398,1.7533333333333334,4.7
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq700000000/run4,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,700000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,77654.310162,0.074374,18446744073708.43,1.7533333333333334,3.96
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq700000000/run2,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,700000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,78873.685371,0.072932,18446744073708.004,1.7466666666666666,3.930769230769231
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq700000000/run1,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,700000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,78481.193038,0.074175,7677940436229.197,1.74,3.948
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq700000000/run3,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,700000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,76299.457829,0.074353,18446744073708.145,1.7466666666666666,3.9038461538461537
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq400000000/run4,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,400000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,80286.82583,0.122558,6063604241945.099,1.74,3.44375
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq400000000/run2,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,400000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,79652.720622,0.12257,59061080278.91027,1.74,3.45625
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq400000000/run1,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,400000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,79502.101038,0.121521,78748107038.4744,1.74,3.448387096774194
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq400000000/run3,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,400000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,80128.869954,0.121083,216557294355.39874,1.74,3.44375
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq500000000/run4,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,500000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,79397.092579,0.097396,3268046442087.3354,1.74,3.638461538461539
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq500000000/run2,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,500000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,79220.339954,0.099764,7362948008076.197,1.7466666666666666,3.636
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq500000000/run1,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,500000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,79970.500789,0.099107,10591620396644.28,1.74,3.646153846153846
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq500000000/run3,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,500000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,79225.153913,0.099492,5118626957486.1455,1.74,3.644
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq800000000/run4,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,800000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,82593.944164,1218.124932,1242.187451,1.76,5.033333333333333
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq800000000/run2,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,800000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,81456.307373,1220.026465,1243.742278,1.7533333333333334,5.025925925925925
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq800000000/run1,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,800000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,82883.875123,1223.396608,1248.245985,1.7533333333333334,5.026923076923077
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq800000000/run3,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,800000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,75124.028327,1217.934926,1241.764239,1.7666666666666666,5.0095238095238095
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq300000000/run4,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,300000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,84461.47329,2193.04376,2219.495946,1.7466666666666666,3.9125
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq300000000/run2,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,300000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,88808.460168,2190.41599,2216.781463,1.7466666666666666,3.913157894736842
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq300000000/run1,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,300000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,86632.614292,2192.152758,2218.576943,1.7466666666666666,3.915625
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq300000000/run3,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,300000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,88962.148667,2194.510961,2220.820025,1.7466666666666666,3.9
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq900000000/run4,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,900000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,73736.738286,1150.005762,1174.698001,1.7666666666666666,5.252380952380952
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq900000000/run2,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,900000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,73729.489785,1150.056827,1174.217886,1.7666666666666666,5.252380952380952
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq900000000/run1,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,900000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,73793.941118,1150.835897,1175.431886,1.76,5.271428571428571
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq900000000/run3,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,900000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,74863.569119,1148.775343,1172.684922,1.7666666666666666,5.252380952380952
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq600000000/run4,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,600000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,82144.305873,1424.531545,1449.271279,1.7466666666666666,4.642307692307693
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq600000000/run2,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,600000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,82161.729748,1424.325682,1448.78168,1.7533333333333334,4.634615384615385
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq600000000/run1,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,600000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,80820.889664,1426.665439,1451.85659,1.7466666666666666,4.642307692307693
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq600000000/run3,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,600000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,80871.66883,1427.820177,1452.369912,1.7666666666666666,4.642307692307693
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq1000000000/run4,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,1000000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,82752.083497,1109.783561,1134.457749,1.7733333333333334,5.538095238095238
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq1000000000/run2,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,1000000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,82521.511081,1105.906539,1129.523067,1.78,5.54074074074074
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq1000000000/run1,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,1000000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,82931.200081,1111.698032,1136.334571,1.76,5.537037037037037
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq1000000000/run3,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,1000000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,75853.688495,1107.999833,1132.546747,1.78,5.506666666666666
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq700000000/run4,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,700000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,83300.955832,1317.831752,1342.552813,1.7533333333333334,4.815384615384615
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq700000000/run2,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,700000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,79493.715913,1321.480657,1341.971486,1.7666666666666666,4.815384615384615
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq700000000/run1,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,700000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,81824.463039,1315.195786,1340.163969,1.76,4.818518518518518
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq700000000/run3,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,700000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,80486.863371,1315.381292,1340.095637,1.7533333333333334,4.815384615384615
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq400000000/run4,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,400000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,83568.038498,1847.179711,1873.078018,1.7533333333333334,4.1625
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq400000000/run2,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,400000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,83486.549457,1844.8698,1870.685732,1.7466666666666666,4.15625
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq400000000/run1,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,400000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,83529.606748,1846.577154,1872.55937,1.74,4.15
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq400000000/run3,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,400000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,85301.009832,1843.683898,1869.330345,1.7466666666666666,4.165625
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq500000000/run4,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,500000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,82487.381123,1585.025723,1608.806571,1.7733333333333334,4.45
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-clvk-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq500000000/run2,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,500000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-clvk-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,82240.818664,1580.364153,1605.842419,1.7533333333333334,4.4653846153846155
