run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,governor,dmc_governor,arm_freq,core_freq_min,gpu_governor,Device,policy0_freq,policy4_freq_max,over_voltage_min,over_voltage,gpu_freq_max,cpu_freq_min,cpu_freq,policy6_freq_min,dmc_freq_min,dmc_freq,policy4_freq,v3d_freq,gpu_freq,policy6_freq,policy4_freq_min,gpu_freq_min,cpu_governor,emc_max_freq,Config_ID,TestName,cpu_freq_max,dmc_freq_max,cores_online,policy0_freq_max,core_freq,arm_freq_min,policy0_freq_min,v3d_freq_min,Governor,policy6_freq_max,Config_Name,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1500\run5,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,140410.641676,2214.510591,2214.511515,2.8266666666666667,5.8428571428571425
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1500\run6,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,109344.082898,2214.71853,2214.719377,2.74,5.803703703703703
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1600\run1,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,106862.969473,2179.092052,2179.092946,3.1733333333333333,6.039285714285714
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1600\run2,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,113450.789377,2178.559689,2178.560626,3.253333333333333,6.089285714285714
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1600\run3,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,113307.994969,2182.696742,2182.697642,3.193333333333334,6.107142857142857
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1600\run4,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,110989.891212,2178.372694,2178.373716,3.2333333333333334,6.125
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1600\run5,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,108620.29075,2176.898433,2176.899247,3.2133333333333334,6.196296296296297
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1600\run6,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,104463.235678,2180.248853,2180.249713,3.2333333333333334,6.167857142857143
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1700\run1,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,106531.815233,2145.19766,2145.19852,3.193333333333334,6.241379310344827
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1700\run2,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,112737.59084,2150.343353,2150.344208,3.2333333333333334,6.169444444444444
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1700\run3,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,104338.265549,2150.188591,2150.189375,3.28,6.210714285714286
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1700\run4,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,132213.969514,2149.805507,2149.806493,3.2933333333333334,6.175862068965517
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1700\run5,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,106511.436159,2148.800851,2148.801644,3.2733333333333334,6.178571428571429
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1700\run6,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,102234.905643,2155.432692,2155.433644,3.1733333333333333,6.125
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1800\run1,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,110676.942805,2120.596073,2120.596912,3.2066666666666666,6.310714285714286
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1800\run2,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,104317.62503,2119.659544,2119.660615,3.2133333333333334,6.3
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1800\run3,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,110862.584508,2122.593668,2122.594512,3.186666666666667,6.3428571428571425
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1800\run4,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,108421.213083,2122.789485,2122.790501,3.22,6.278571428571429
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1800\run5,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,110780.178415,2117.315308,2117.316205,3.193333333333334,6.339130434782609
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1800\run6,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,112953.142803,2124.829507,2124.830544,3.2733333333333334,6.325
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1900\run1,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1900,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,117056.930282,2101.235099,2101.23594,3.3,6.492857142857143
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1900\run2,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1900,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,106393.554918,2093.518845,2093.519726,3.2333333333333334,6.496428571428572
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1900\run3,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1900,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,104350.755901,2097.105316,2097.106076,3.246666666666667,6.428571428571429
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1900\run4,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1900,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,106291.31403,2092.163494,2092.164385,3.3266666666666667,6.4071428571428575
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1900\run5,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1900,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,112601.611267,2096.741483,2096.74234,3.246666666666667,6.43448275862069
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq1900\run6,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,1900,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,110800.19286,2095.256557,2095.257361,3.2133333333333334,6.456521739130435
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2000\run1,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2000,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,105859.524474,2109.17124,2109.172038,3.2266666666666666,6.528571428571428
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2000\run2,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2000,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,101629.182254,2105.059501,2105.060435,3.24,6.589285714285714
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2000\run3,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2000,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,101609.11094,2104.556179,2104.556993,3.253333333333333,6.542857142857143
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2000\run4,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2000,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,103671.124012,2105.340155,2105.340938,3.3666666666666667,6.527586206896551
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2000\run5,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2000,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,110084.820916,2104.576324,2104.577126,3.3,6.553571428571429
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2000\run6,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2000,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,110061.375583,2106.772991,2106.773861,3.313333333333333,6.651724137931034
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2100\run1,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2100,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,104202.214956,2089.500324,2089.501168,3.3,6.555555555555555
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2100\run2,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2100,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,104161.756697,2083.607152,2083.608012,3.3066666666666666,6.6
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2100\run3,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2100,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,106301.36514,2080.748745,2080.749639,3.246666666666667,6.603448275862069
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2100\run4,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2100,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,108332.60925,2086.873687,2086.87452,3.26,6.660714285714286
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2100\run5,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2100,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,104239.271993,2084.614568,2084.615409,3.3866666666666663,6.646428571428571
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2100\run6,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2100,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,110452.125286,2089.362602,2089.363422,3.26,6.686206896551725
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2200\run1,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2200,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,102862.334531,2067.268475,2067.269266,3.313333333333333,6.760714285714286
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2200\run2,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2200,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,104746.852512,2064.597544,2064.598268,3.193333333333334,6.786363636363637
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2200\run3,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2200,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,102689.356865,2065.10152,2065.10215,3.193333333333334,6.8090909090909095
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2200\run4,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2200,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,104670.483715,2065.165163,2065.16606,3.2266666666666666,6.719047619047619
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2200\run5,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2200,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,98478.706145,2067.086255,2067.08716,3.28,6.776190476190477
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2200\run6,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2200,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,102823.073087,2064.31302,2064.313917,3.32,6.773913043478261
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2300\run1,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2300,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,101488.776125,2050.953652,2050.954432,3.28,6.964285714285714
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2300\run2,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2300,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,105492.171159,2051.58629,2051.586988,3.3333333333333335,6.964285714285714
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2300\run3,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2300,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,105498.594418,2051.4632,2051.464102,3.2666666666666666,6.886363636363637
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2300\run4,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2300,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,103403.116345,2046.841501,2046.842578,3.36,6.9750000000000005
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2300\run5,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2300,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,97352.478831,2051.115792,2051.116718,3.253333333333333,7.013636363636365
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2300\run6,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2300,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,103459.91166,2051.435649,2051.436438,3.24,7.013636363636365
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2400\run1,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,118663.864818,2037.6352,2037.636052,3.186666666666667,6.928571428571429
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2400\run2,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,110301.016434,2035.157546,2035.158348,3.2666666666666666,7.035714285714286
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2400\run3,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,102706.085624,2032.290755,2032.291647,3.193333333333334,6.990909090909091
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2400\run4,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,100679.239569,2033.124591,2033.125469,3.2266666666666666,6.992857142857143
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2400\run5,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,110257.787138,2039.306332,2039.30716,3.313333333333333,7.055555555555555
bench_logs\HPEC\BFS-OpenMP-PI4\arm_freq2400\run6,OpenMP,RaspberryPiComputeModule5,BFS,4,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-OpenMP-PI4,0,0,0,0,910,0,0,500,performance,0,0,,104325.453382,2034.88683,2034.887605,3.306666666666666,7.072727272727272
bench_logs\HPEC\BFS-PoCL-PI\arm_freq1500\run1,PoCL,RaspberryPiComputeModule5,BFS,,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-PoCL-PI,0,0,0,0,910,0,0,500,performance,0,0,,97895.819312,1725.211585,1805.223117,2.78,5.138461538461538
bench_logs\HPEC\BFS-PoCL-PI\arm_freq1500\run2,PoCL,RaspberryPiComputeModule5,BFS,,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-PoCL-PI,0,0,0,0,910,0,0,500,performance,0,0,,101001.403625,1726.161978,1800.871812,2.76,5.176923076923076
bench_logs\HPEC\BFS-PoCL-PI\arm_freq1500\run3,PoCL,RaspberryPiComputeModule5,BFS,,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-PoCL-PI,0,0,0,0,910,0,0,500,performance,0,0,,97860.685478,1730.167545,1811.493767,2.693333333333334,5.230769230769231
bench_logs\HPEC\BFS-PoCL-PI\arm_freq1500\run4,PoCL,RaspberryPiComputeModule5,BFS,,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-PoCL-PI,0,0,0,0,910,0,0,500,performance,0,0,,97611.885904,1728.649073,1806.643381,2.7733333333333334,5.223076923076923
bench_logs\HPEC\BFS-PoCL-PI\arm_freq1500\run5,PoCL,RaspberryPiComputeModule5,BFS,,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-PoCL-PI,0,0,0,0,910,0,0,500,performance,0,0,,101143.555902,1726.81955,1804.699161,2.7133333333333334,5.153846153846154
bench_logs\HPEC\BFS-PoCL-PI\arm_freq1500\run6,PoCL,RaspberryPiComputeModule5,BFS,,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-PoCL-PI,0,0,0,0,910,0,0,500,performance,0,0,,95939.692702,1727.041668,1807.124737,2.686666666666667,5.200000000000001
bench_logs\HPEC\BFS-PoCL-PI\arm_freq1600\run1,PoCL,RaspberryPiComputeModule5,BFS,,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-PoCL-PI,0,0,0,0,910,0,0,500,performance,0,0,,94858.090092,1726.120481,1804.397432,3.1533333333333338,5.584615384615384
bench_logs\HPEC\BFS-PoCL-PI\arm_freq1600\run2,PoCL,RaspberryPiComputeModule5,BFS,,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-PoCL-PI,0,0,0,0,910,0,0,500,performance,0,0,,90849.923983,1729.160013,1804.59933,3.18,5.569230769230769
bench_logs\HPEC\BFS-PoCL-PI\arm_freq1600\run3,PoCL,RaspberryPiComputeModule5,BFS,,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-PoCL-PI,0,0,0,0,910,0,0,500,performance,0,0,,92628.272241,1726.859207,1802.584939,3.186666666666667,5.592307692307691
bench_logs\HPEC\BFS-PoCL-PI\arm_freq1600\run4,PoCL,RaspberryPiComputeModule5,BFS,,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-PoCL-PI,0,0,0,0,910,0,0,500,performance,0,0,,106599.732881,1721.168927,1794.942177,3.22,5.592307692307693
bench_logs\HPEC\BFS-PoCL-PI\arm_freq1600\run5,PoCL,RaspberryPiComputeModule5,BFS,,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,BFS-PoCL-PI,0,0,0,0,910,0,0,500,performance,0,0,,111922.786452,1720.771825,1794.467897,3.12,5.576923076923077
